id_pedido,data_pedido,id_cliente,nome_cliente,email_cliente,cidade_cliente,estado_cliente,id_produto,nome_produto,categoria,quantidade,preco_unitario,preco_total,metodo_pagamento,status_pedido,ano,mes,dia_semana
PEDIDO-2171,2025-03-25,CLIENTE-732,Rhavi Dias,rochavitor@example.org,Porto Do Amparo,BA,PRODUTO-8999,Condicionador,Beleza,3,61.49,184.47,Cartão De Débito,Processando,2025,3,Tuesday
PEDIDO-2172,2025-07-16,CLIENTE-209,Sr. Davi Lucas Martins,camaraenzo-gabriel@example.net,Viana,RS,PRODUTO-6729,Smartwatch,Eletrônicos,4,741.34,2965.36,Cartão De Crédito,Processando,2025,7,Wednesday
PEDIDO-2173,2025-04-11,CLIENTE-186,Vitor Sousa,lsa@example.com,Ribeiro De Rezende,AP,PRODUTO-9426,Prateleira,Casa E Decoração,2,850.9,1701.8,Cartão De Débito,Entregue,2025,4,Friday
PEDIDO-2174,2025-03-12,CLIENTE-772,Ana Sophia Siqueira,piresdavi-lucas@example.org,Macedo,PB,PRODUTO-4704,Scarpin,Calçados,4,779.9,3119.6,Pix,Processando,2025,3,Wednesday
PEDIDO-2175,2025-06-14,CLIENTE-649,Olívia Ribeiro,isadorada-rosa@example.com,Ramos Do Amparo,GO,PRODUTO-5415,Protetor solar,Beleza,4,1329.75,5319.0,Cartão De Débito,Entregue,2025,6,Saturday
PEDIDO-2176,2025-10-12,CLIENTE-865,Mirella Cavalcanti,josuearaujo@example.net,Da Luz,RN,PRODUTO-1095,Livros de negócios,Livros,2,265.8,531.6,Pix,Entregue,2025,10,Sunday
PEDIDO-2177,2025-04-29,CLIENTE-531,Sra. Lavínia da Rocha,pintomaria-julia@example.com,Ramos,AP,PRODUTO-6426,Bola de futebol,Esportes,2,1349.1,2698.2,Cartão De Débito,Cancelado,2025,4,Tuesday
PEDIDO-2178,2025-06-22,CLIENTE-221,Maria Luísa Freitas,goncalvesjoana@example.net,Abreu Verde,AP,PRODUTO-9012,Livros de histórias,Livros,4,1609.65,6438.6,Boleto,Processando,2025,6,Sunday
PEDIDO-2179,2025-11-25,CLIENTE-899,João Vitor Nogueira,moraesyago@example.net,Cardoso,MG,PRODUTO-9222,Livros de drama,Livros,4,306.26,1225.04,Cartão De Crédito,Entregue,2025,11,Tuesday
PEDIDO-2180,2026-01-30,CLIENTE-452,Marcela Nunes,leaoana@example.net,Marques,ES,PRODUTO-1223,Organizador de mesa,Casa E Decoração,2,151.48,302.96,Pix,Processando,2026,1,Friday
PEDIDO-2181,2026-02-18,CLIENTE-855,João Correia,samurilo@example.org,Cassiano,RJ,PRODUTO-8116,Controle de videogame,Eletrônicos,3,600.34,1801.02,Cartão De Crédito,Processando,2026,2,Wednesday
PEDIDO-2182,2025-11-06,CLIENTE-256,Ravi Souza,joaquim41@example.net,Gonçalves De Montenegro,SC,PRODUTO-9376,Bola de vôlei,Esportes,2,598.22,1196.44,Cartão De Crédito,Processando,2025,11,Thursday
PEDIDO-2183,2025-04-18,CLIENTE-353,Dr. Miguel Moura,fmartins@example.org,Da Mata,RR,PRODUTO-8031,Halteres,Esportes,4,1427.6,5710.4,Cartão De Crédito,Cancelado,2025,4,Friday
PEDIDO-2184,2025-03-17,CLIENTE-725,Jade Vieira,sarah49@example.net,Pacheco,PI,PRODUTO-4091,Jaqueta,Roupas,2,284.9,569.8,Cartão De Débito,Entregue,2025,3,Monday
PEDIDO-2185,2025-06-30,CLIENTE-296,Fernanda Pires,bella40@example.com,Cavalcante Da Praia,SC,PRODUTO-7984,Camiseta,Roupas,5,439.3,2196.5,Cartão De Crédito,Processando,2025,6,Monday
PEDIDO-2186,2026-01-07,CLIENTE-413,Josué Casa Grande,cunhahenry@example.net,Castro,RJ,PRODUTO-4791,Halteres,Esportes,3,880.85,2642.55,Cartão De Crédito,Cancelado,2026,1,Wednesday
PEDIDO-2187,2025-04-03,CLIENTE-152,Sr. Théo Dias,sara64@example.com,Pimenta Da Serra,ES,PRODUTO-2803,Chinelo,Calçados,3,597.08,1791.2400000000002,Pix,Cancelado,2025,4,Thursday
PEDIDO-2188,2025-08-29,CLIENTE-427,Gabriela Costa,anacostela@example.net,Costa,PR,PRODUTO-3977,Notebook,Eletrônicos,1,151.65,151.65,Pix,Entregue,2025,8,Friday
PEDIDO-2189,2025-05-27,CLIENTE-386,Benício Camargo,stellapeixoto@example.com,Pinto,SP,PRODUTO-2650,Cortina,Casa E Decoração,2,541.91,1083.82,Cartão De Débito,Processando,2025,5,Tuesday
PEDIDO-2190,2025-09-02,CLIENTE-214,Sara Santos,hadassafernandes@example.net,Da Rosa Alegre,MT,PRODUTO-1223,Carregador,Eletrônicos,3,753.11,2259.33,Pix,Cancelado,2025,9,Tuesday
PEDIDO-2191,2025-06-07,CLIENTE-641,Lorenzo da Conceição,milenacamara@example.net,Vieira Do Oeste,PB,PRODUTO-7088,Espelho decorativo,Casa E Decoração,3,459.56,1378.68,Cartão De Débito,Entregue,2025,6,Saturday
PEDIDO-2192,2025-07-10,CLIENTE-233,Vitória Lopes,nmontenegro@example.net,Macedo,PI,PRODUTO-2971,Bola de futebol,Esportes,5,1938.24,9691.2,Boleto,Entregue,2025,7,Thursday
PEDIDO-2193,2025-05-08,CLIENTE-201,Alice Rodrigues,ralbuquerque@example.net,Marques,SE,PRODUTO-9955,Mouse gamer,Eletrônicos,3,1464.43,4393.29,Boleto,Cancelado,2025,5,Thursday
PEDIDO-2194,2025-08-22,CLIENTE-144,Sra. Maria Helena Barbosa,emanuellamontenegro@example.org,Rezende Do Campo,PI,PRODUTO-4140,Pijama,Roupas,5,1437.63,7188.150000000001,Transferência,Processando,2025,8,Friday
PEDIDO-2195,2025-12-02,CLIENTE-559,Sr. Luiz Felipe Costa,umontenegro@example.net,Das Neves,RR,PRODUTO-2923,Faixa elástica de treino,Esportes,1,991.5,991.5,Transferência,Cancelado,2025,12,Tuesday
PEDIDO-2196,2026-02-05,CLIENTE-270,Benjamim Casa Grande,wcassiano@example.org,Rezende,PA,PRODUTO-5491,Relógio de parede,Casa E Decoração,2,614.83,1229.66,Transferência,Entregue,2026,2,Thursday
PEDIDO-2197,2026-02-22,CLIENTE-810,Dra. Fernanda Teixeira,moraesjoaquim@example.net,Albuquerque,RJ,PRODUTO-7512,Meias,Roupas,5,1747.0,8735.0,Cartão De Crédito,Entregue,2026,2,Sunday
PEDIDO-2198,2025-05-19,CLIENTE-621,Arthur Câmara,carolinebarbosa@example.org,Pimenta,BA,PRODUTO-7393,Livros de desenvolvimento pessoal,Livros,5,579.41,2897.0499999999997,Boleto,Entregue,2025,5,Monday
PEDIDO-2199,2025-04-05,CLIENTE-323,Nathan Gonçalves,hadassa00@example.com,Oliveira De Lima,TO,PRODUTO-1145,Prateleira,Casa E Decoração,5,938.11,4690.55,Transferência,Processando,2025,4,Saturday
PEDIDO-2200,2025-09-25,CLIENTE-325,Sophie Guerra,olivia09@example.org,Ferreira De Macedo,PI,PRODUTO-5399,Tênis de corrida,Calçados,1,383.66,383.66,Cartão De Crédito,Cancelado,2025,9,Thursday
PEDIDO-2201,2025-06-21,CLIENTE-140,Dra. Aylla Duarte,eduardonogueira@example.com,Pinto Da Prata,CE,PRODUTO-3427,Corda de pular,Esportes,2,577.35,1154.7,Cartão De Crédito,Cancelado,2025,6,Saturday
PEDIDO-2202,2025-10-23,CLIENTE-943,Cauã Viana,marcela31@example.com,Leão De Sousa,GO,PRODUTO-9758,Blusa,Roupas,1,1314.86,1314.86,Transferência,Processando,2025,10,Thursday
PEDIDO-2203,2026-01-02,CLIENTE-822,Anna Liz Costela,goncalvesmaysa@example.org,Campos Do Amparo,ES,PRODUTO-5326,Relógio de parede,Casa E Decoração,2,846.27,1692.54,Transferência,Processando,2026,1,Friday
PEDIDO-2204,2025-03-12,CLIENTE-158,Renan Macedo,yuricasa-grande@example.net,Machado,RS,PRODUTO-1170,Capacete para ciclismo,Esportes,3,477.6,1432.8000000000002,Pix,Entregue,2025,3,Wednesday
PEDIDO-2205,2026-01-10,CLIENTE-116,Olívia Andrade,manuelacorreia@example.org,Da Mata,RN,PRODUTO-2743,Relógio de parede,Casa E Decoração,4,1894.03,7576.12,Pix,Cancelado,2026,1,Saturday
PEDIDO-2206,2025-08-05,CLIENTE-664,Antony Leão,carvalhoenzo@example.com,Campos Do Campo,SE,PRODUTO-8244,Vestido,Roupas,3,574.15,1722.4499999999998,Transferência,Cancelado,2025,8,Tuesday
PEDIDO-2207,2025-06-26,CLIENTE-870,Henry Gabriel Caldeira,cpeixoto@example.com,Pacheco De Siqueira,DF,PRODUTO-3550,Mangás,Livros,2,1473.13,2946.26,Cartão De Débito,Processando,2025,6,Thursday
PEDIDO-2208,2025-08-15,CLIENTE-590,Clarice Sales,carlos-eduardopinto@example.org,Marques,SC,PRODUTO-9125,Smartwatch,Eletrônicos,4,410.8,1643.2,Boleto,Entregue,2025,8,Friday
PEDIDO-2209,2025-04-06,CLIENTE-846,Dr. Joaquim Souza,marcelonovaes@example.org,Cardoso,ES,PRODUTO-5621,Camiseta,Roupas,3,367.69,1103.07,Boleto,Processando,2025,4,Sunday
PEDIDO-2210,2026-02-08,CLIENTE-292,Maria Eduarda Albuquerque,sara53@example.net,Viana Grande,PE,PRODUTO-3351,Fone de ouvido,Eletrônicos,4,528.24,2112.96,Cartão De Débito,Entregue,2026,2,Sunday
PEDIDO-2211,2025-11-11,CLIENTE-240,Gabriela Novaes,daniela15@example.org,Pinto De Mendonça,AL,PRODUTO-1193,Skate,Esportes,1,786.86,786.86,Cartão De Crédito,Entregue,2025,11,Tuesday
PEDIDO-2212,2026-02-06,CLIENTE-881,Valentina Castro,yanramos@example.com,Pires De Sales,SP,PRODUTO-1716,Perfume,Beleza,2,1551.73,3103.46,Pix,Entregue,2026,2,Friday
PEDIDO-2213,2025-10-03,CLIENTE-714,Clara Cirino,tfernandes@example.com,Souza,SC,PRODUTO-1153,Tablet,Eletrônicos,5,1485.46,7427.3,Pix,Cancelado,2025,10,Friday
PEDIDO-2214,2025-05-10,CLIENTE-242,Isaac da Conceição,gustavo-henrique64@example.org,Martins De Montenegro,MA,PRODUTO-8279,Livros de fantasia,Livros,3,696.92,2090.7599999999998,Boleto,Entregue,2025,5,Saturday
PEDIDO-2215,2025-08-30,CLIENTE-808,Luiz Gustavo Rodrigues,valentim59@example.net,Souza,CE,PRODUTO-9906,Tênis casual,Calçados,1,1658.6,1658.6,Cartão De Crédito,Cancelado,2025,8,Saturday
PEDIDO-2216,2026-01-11,CLIENTE-623,Alana Farias,theo79@example.com,Da Rosa Verde,RS,PRODUTO-7804,Perfume,Beleza,1,1828.73,1828.73,Cartão De Crédito,Entregue,2026,1,Sunday
PEDIDO-2217,2025-10-18,CLIENTE-250,Nina Casa Grande,lunna71@example.com,Aragão,MA,PRODUTO-5699,Sandália,Calçados,4,1389.19,5556.76,Cartão De Crédito,Processando,2025,10,Saturday
PEDIDO-2218,2025-09-18,CLIENTE-212,Luigi Nunes,pda-rocha@example.com,Cunha De Marques,AP,PRODUTO-2666,Saia,Roupas,3,198.77,596.3100000000001,Pix,Entregue,2025,9,Thursday
PEDIDO-2219,2025-04-29,CLIENTE-186,Nina Viana,pachecobryan@example.com,Mendonça,RN,PRODUTO-3475,Smartwatch,Eletrônicos,4,1084.44,4337.76,Transferência,Entregue,2025,4,Tuesday
PEDIDO-2220,2025-03-23,CLIENTE-253,Dr. Igor Novais,melissasampaio@example.com,Farias,MT,PRODUTO-5940,Skate,Esportes,3,729.35,2188.05,Cartão De Crédito,Processando,2025,3,Sunday
PEDIDO-2221,2025-08-15,CLIENTE-777,Sara da Mota,rioslais@example.net,Marques Da Praia,GO,PRODUTO-5348,Tênis casual,Calçados,1,1730.34,1730.34,Boleto,Cancelado,2025,8,Friday
PEDIDO-2222,2025-06-15,CLIENTE-251,Emanuelly Barbosa,sophiearagao@example.com,Costa Alegre,MT,PRODUTO-8318,Livros de drama,Livros,4,1638.57,6554.28,Cartão De Crédito,Cancelado,2025,6,Sunday
PEDIDO-2223,2025-05-26,CLIENTE-844,Calebe Cunha,igorramos@example.org,Moraes,SP,PRODUTO-3370,Tênis casual,Calçados,3,1989.8,5969.4,Boleto,Processando,2025,5,Monday
PEDIDO-2224,2025-05-01,CLIENTE-606,Kaique Pimenta,earaujo@example.com,Fonseca De Minas,RO,PRODUTO-8885,Livros de drama,Livros,4,1223.4,4893.6,Pix,Entregue,2025,5,Thursday
PEDIDO-2225,2026-02-11,CLIENTE-769,Cauê da Mota,da-pazana-livia@example.org,Viana,PI,PRODUTO-7278,Pijama,Roupas,5,1019.35,5096.75,Transferência,Processando,2026,2,Wednesday
PEDIDO-2226,2025-06-18,CLIENTE-941,Isaac Fernandes,caue09@example.org,Peixoto,RS,PRODUTO-7301,Vestido,Roupas,5,1444.1,7220.5,Transferência,Cancelado,2025,6,Wednesday
PEDIDO-2227,2025-12-24,CLIENTE-930,Luna Azevedo,lara33@example.com,Pereira,RR,PRODUTO-4593,Mochila esportiva,Esportes,1,508.63,508.63,Cartão De Crédito,Entregue,2025,12,Wednesday
PEDIDO-2228,2026-03-01,CLIENTE-117,Isaac Gonçalves,ypires@example.net,Brito,MG,PRODUTO-8764,Bota,Calçados,1,166.18,166.18,Pix,Processando,2026,3,Sunday
PEDIDO-2229,2025-07-30,CLIENTE-987,Helena Leão,borgesluisa@example.org,Sales,AP,PRODUTO-3283,Lipliner,Beleza,4,331.07,1324.28,Transferência,Processando,2025,7,Wednesday
PEDIDO-2230,2025-08-29,CLIENTE-947,Davi Lucas Garcia,ucunha@example.com,Caldeira,MT,PRODUTO-1915,Jaqueta,Roupas,1,1926.0,1926.0,Boleto,Processando,2025,8,Friday
PEDIDO-2231,2025-03-24,CLIENTE-812,João Felipe Moreira,da-luzluiz-felipe@example.com,Peixoto Do Oeste,AC,PRODUTO-7089,Livros de romance,Livros,1,1342.36,1342.36,Cartão De Crédito,Processando,2025,3,Monday
PEDIDO-2232,2025-09-18,CLIENTE-991,Vinicius Mendes,mendesthiago@example.com,Teixeira,RS,PRODUTO-1494,Jaqueta,Roupas,3,325.49,976.47,Boleto,Entregue,2025,9,Thursday
PEDIDO-2233,2025-08-25,CLIENTE-951,Joana Souza,email@naoinformado.com,Cidade Não Informada,PB,PRODUTO-9641,Mochila esportiva,Esportes,1,966.86,966.86,Cartão De Débito,Cancelado,2025,8,Monday
PEDIDO-2234,2025-09-17,CLIENTE-393,Eduarda Nogueira,miguel94@example.com,Melo Verde,AL,PRODUTO-3554,Notebook,Eletrônicos,1,1228.14,1228.14,Boleto,Cancelado,2025,9,Wednesday
PEDIDO-2235,2025-11-13,CLIENTE-505,Maria Luísa Correia,luiz-felipemarques@example.com,Lopes Dos Dourados,TO,PRODUTO-7940,Removedor de esmalte,Beleza,5,1437.24,7186.2,Pix,Cancelado,2025,11,Thursday
PEDIDO-2236,2025-06-06,CLIENTE-826,Sra. Evelyn Martins,davi-luiz68@example.net,Teixeira Da Prata,SE,PRODUTO-7941,Moletom,Roupas,3,1947.59,5842.7699999999995,Transferência,Processando,2025,6,Friday
PEDIDO-2237,2025-09-18,CLIENTE-228,Dr. Davi da Mota,mporto@example.net,Martins De Rezende,AP,PRODUTO-4471,Faixa elástica de treino,Esportes,5,159.19,795.95,Cartão De Débito,Entregue,2025,9,Thursday
PEDIDO-2238,2026-03-06,CLIENTE-672,Vitor Gabriel Pastor,vitoria70@example.net,Barbosa,BA,PRODUTO-2264,Estante,Casa E Decoração,4,980.96,3923.84,Cartão De Débito,Processando,2026,3,Friday
PEDIDO-2239,2025-07-13,CLIENTE-922,Eloá Rocha,pietraazevedo@example.com,Alves De Pimenta,MT,PRODUTO-7950,Sandália,Calçados,3,261.38,784.14,Cartão De Crédito,Processando,2025,7,Sunday
PEDIDO-2240,2025-05-29,CLIENTE-966,Nina Nunes,rodrigo35@example.net,Pacheco Do Campo,MG,PRODUTO-1459,Sandália,Calçados,3,367.38,1102.1399999999999,Cartão De Crédito,Entregue,2025,5,Thursday
PEDIDO-2241,2025-05-30,CLIENTE-111,Antonella Pinto,brendarios@example.com,Novais,PI,PRODUTO-6064,Base de maquiagem,Beleza,5,443.37,2216.85,Cartão De Crédito,Entregue,2025,5,Friday
PEDIDO-2242,2026-03-08,CLIENTE-683,Isaque da Rocha,cirinomiguel@example.com,Rios,RN,PRODUTO-1735,Porta-retratos,Casa E Decoração,4,139.08,556.32,Pix,Entregue,2026,3,Sunday
PEDIDO-2243,2025-12-11,CLIENTE-108,Nicole das Neves,cecilia36@example.org,Pinto,SC,PRODUTO-5626,Sapatilha,Calçados,5,430.02,2150.1,Cartão De Débito,Cancelado,2025,12,Thursday
PEDIDO-2244,2025-07-22,CLIENTE-232,Vitor Hugo Andrade,ymoreira@example.org,Barbosa Da Serra,SE,PRODUTO-2595,Tapete de yoga,Esportes,4,1798.2,7192.8,Transferência,Entregue,2025,7,Tuesday
PEDIDO-2245,2025-09-18,CLIENTE-893,Laís Costa,maria-julia10@example.org,Vieira De Ramos,SE,PRODUTO-1388,Regata,Roupas,4,1193.4,4773.6,Cartão De Crédito,Processando,2025,9,Thursday
PEDIDO-2246,2025-08-08,CLIENTE-798,Thomas Mendes,smoraes@example.org,Da Cruz De Moraes,RO,PRODUTO-2290,Livros de mistério,Livros,1,1908.0,1908.0,Boleto,Entregue,2025,8,Friday
PEDIDO-2247,2025-04-03,CLIENTE-769,Maria Cecília Cardoso,ngarcia@example.org,Freitas,AL,PRODUTO-3638,Casaco,Roupas,5,1984.94,9924.7,Transferência,Cancelado,2025,4,Thursday
PEDIDO-2248,2025-05-05,CLIENTE-887,Raquel Almeida,fleao@example.com,Brito De Pimenta,MS,PRODUTO-8331,Bota,Calçados,3,617.14,1851.42,Transferência,Processando,2025,5,Monday
PEDIDO-2249,2025-07-17,CLIENTE-829,Dra. Júlia Nogueira,ecarvalho@example.net,Cidade Não Informada,MT,PRODUTO-3496,Controle de videogame,Eletrônicos,1,1619.22,1619.22,Pix,Cancelado,2025,7,Thursday
PEDIDO-2250,2025-11-18,CLIENTE-916,João Gabriel Silva,gabrielduarte@example.com,Gonçalves,PA,PRODUTO-2428,Removedor de maquiagem,Beleza,1,936.88,936.88,Boleto,Processando,2025,11,Tuesday
PEDIDO-2251,2025-04-13,CLIENTE-386,Luiz Felipe Porto,novaesesther@example.com,Jesus Das Flores,PI,PRODUTO-6952,Tapete,Casa E Decoração,1,188.71,188.71,Cartão De Débito,Processando,2025,4,Sunday
PEDIDO-2252,2025-09-04,CLIENTE-362,Carolina Montenegro,silvacarolina@example.org,Alves,MG,PRODUTO-8242,Perfume,Beleza,1,1944.78,1944.78,Cartão De Débito,Entregue,2025,9,Thursday
PEDIDO-2253,2025-09-22,CLIENTE-393,Ana Sophia Ribeiro,rezendehenry@example.com,Nunes,CE,PRODUTO-7701,Livros infantis,Livros,2,909.61,1819.22,Transferência,Cancelado,2025,9,Monday
PEDIDO-2254,2025-07-09,CLIENTE-482,Isabel das Neves,zfarias@example.com,Novais De Mendes,PR,PRODUTO-7769,HD externo,Eletrônicos,4,562.51,2250.04,Cartão De Crédito,Cancelado,2025,7,Wednesday
PEDIDO-2255,2025-09-26,CLIENTE-158,Emilly Mendes,melinapacheco@example.org,Da Luz De Da Cunha,AM,PRODUTO-5011,Mochila esportiva,Esportes,5,65.49,327.45,Cartão De Crédito,Processando,2025,9,Friday
PEDIDO-2256,2025-03-14,CLIENTE-683,João da Rosa,clara15@example.org,Araújo,SE,PRODUTO-2195,Livros de programação,Livros,4,1754.61,7018.44,Cartão De Crédito,Processando,2025,3,Friday
PEDIDO-2257,2025-03-27,CLIENTE-757,Erick Fonseca,arthur-miguelrios@example.net,Cavalcante,SE,PRODUTO-8616,Abajur,Casa E Decoração,1,401.53,401.53,Cartão De Crédito,Processando,2025,3,Thursday
PEDIDO-2258,2025-04-24,CLIENTE-304,Lavínia Sampaio,rezenderhavi@example.net,Cavalcante,PE,PRODUTO-6385,Livros de ficção científica,Livros,3,717.73,2153.19,Transferência,Processando,2025,4,Thursday
PEDIDO-2259,2025-05-24,CLIENTE-859,Daniela Cardoso,mouraandre@example.net,Fogaça De Sampaio,CE,PRODUTO-2873,Livros de distopia,Livros,4,124.65,498.6,Boleto,Processando,2025,5,Saturday
PEDIDO-2260,2025-04-26,CLIENTE-318,Dr. Felipe Sales,xduarte@example.net,Da Mata,SC,PRODUTO-1513,Tênis de academia,Calçados,4,171.68,686.72,Pix,Processando,2025,4,Saturday
PEDIDO-2261,2025-10-17,CLIENTE-318,Isaque Pinto,yaragao@example.net,Sampaio De Cavalcanti,SP,PRODUTO-4465,Smartphone,Eletrônicos,4,576.2,2304.8,Boleto,Entregue,2025,10,Friday
PEDIDO-2262,2025-05-03,CLIENTE-380,Eduardo Cirino,yfogaca@example.org,Porto Da Praia,SP,PRODUTO-2338,Livros de distopia,Livros,4,1749.01,6996.04,Transferência,Entregue,2025,5,Saturday
PEDIDO-2263,2025-12-12,CLIENTE-365,Anna Liz das Neves,maria-isisfogaca@example.org,Castro Da Prata,BA,PRODUTO-1880,Vestido,Roupas,4,716.94,2867.76,Pix,Entregue,2025,12,Friday
PEDIDO-2264,2025-11-06,CLIENTE-529,Nicolas Farias,falves@example.net,Lopes,GO,PRODUTO-8790,Livros de histórias,Livros,2,1932.9,3865.8,Cartão De Débito,Processando,2025,11,Thursday
PEDIDO-2265,2025-09-25,CLIENTE-684,Valentim Garcia,leandrorezende@example.net,Gomes,BA,PRODUTO-1162,Livros de histórias,Livros,5,437.19,2185.95,Transferência,Cancelado,2025,9,Thursday
PEDIDO-2266,2026-02-18,CLIENTE-780,Thales Silveira,luiz-gustavomoreira@example.org,Moura Do Campo,MS,PRODUTO-6185,Shampoo,Beleza,2,1798.18,3596.36,Boleto,Processando,2026,2,Wednesday
PEDIDO-2267,2025-06-08,CLIENTE-216,Amanda Moreira,sabrinada-paz@example.net,Lopes Do Galho,MG,PRODUTO-7658,Gloss,Beleza,5,1458.46,7292.3,Cartão De Débito,Entregue,2025,6,Sunday
PEDIDO-2268,2025-06-17,CLIENTE-754,Igor Garcia,maria-florda-cunha@example.net,Duarte,BA,PRODUTO-2596,Luminária,Casa E Decoração,2,1504.13,3008.26,Boleto,Processando,2025,6,Tuesday
PEDIDO-2269,2025-05-28,CLIENTE-892,Leandro Ferreira,luiz-felipe99@example.org,Farias Grande,MA,PRODUTO-7185,Camisa social,Roupas,3,459.04,1377.1200000000001,Boleto,Cancelado,2025,5,Wednesday
PEDIDO-2270,2025-10-18,CLIENTE-114,Dr. Lucca Carvalho,ravi-lucca99@example.org,Cassiano,PE,PRODUTO-6960,Tênis esportivo,Calçados,3,1798.48,5395.4400000000005,Transferência,Entregue,2025,10,Saturday
PEDIDO-2271,2025-07-17,CLIENTE-764,Antonella Abreu,vieiraester@example.org,Freitas Do Galho,RS,PRODUTO-7783,Livros de desenvolvimento pessoal,Livros,3,736.81,2210.43,Transferência,Processando,2025,7,Thursday
PEDIDO-2272,2025-05-09,CLIENTE-883,Lunna Nogueira,almeidaana-luiza@example.net,Das Neves,AC,PRODUTO-2857,Bota,Calçados,4,885.35,3541.4,Boleto,Cancelado,2025,5,Friday
PEDIDO-2273,2025-03-19,CLIENTE-655,Ana Carolina Casa Grande,gmacedo@example.com,Nunes Do Amparo,BA,PRODUTO-7251,Livros de distopia,Livros,4,1286.51,5146.04,Transferência,Entregue,2025,3,Wednesday
PEDIDO-2274,2026-02-23,CLIENTE-925,Bernardo Viana,carlos-eduardopinto@example.com,Da Cruz De Minas,RO,PRODUTO-2700,Creme hidratante,Beleza,1,1251.71,1251.71,Cartão De Débito,Entregue,2026,2,Monday
PEDIDO-2275,2025-08-29,CLIENTE-869,Pedro Henrique Vargas,pintoana-livia@example.com,Campos,PR,PRODUTO-9924,Abajur,Casa E Decoração,4,1031.55,4126.2,Cartão De Crédito,Cancelado,2025,8,Friday
PEDIDO-2276,2025-12-15,CLIENTE-530,Diego Souza,camaraana-julia@example.org,Borges De Gomes,AL,PRODUTO-4651,Roupa íntima,Roupas,5,793.11,3965.55,Boleto,Processando,2025,12,Monday
PEDIDO-2277,2026-03-03,CLIENTE-459,Srta. Juliana Leão,diogo46@example.net,Pacheco Das Pedras,SP,PRODUTO-8601,Esmalte,Beleza,4,64.83,259.32,Pix,Entregue,2026,3,Tuesday
PEDIDO-2278,2026-01-30,CLIENTE-374,Vitor Gabriel Camargo,luigiferreira@example.com,Silva Do Amparo,AM,PRODUTO-5333,Corda de pular,Esportes,4,1362.94,5451.76,Cartão De Crédito,Processando,2026,1,Friday
PEDIDO-2279,2026-02-28,CLIENTE-126,Cliente não informado,carvalhomathias@example.net,Cavalcante Da Mata,ES,PRODUTO-6201,Tapete,Casa E Decoração,1,1920.36,1920.36,Boleto,Cancelado,2026,2,Saturday
PEDIDO-2280,2025-06-04,CLIENTE-297,Caleb Rodrigues,mjesus@example.org,Câmara Do Galho,DF,PRODUTO-7444,Estante,Casa E Decoração,1,1612.6,1612.6,Transferência,Processando,2025,6,Wednesday
PEDIDO-2281,2026-01-20,CLIENTE-751,Ester Pinto,malbuquerque@example.org,Lopes,TO,PRODUTO-3846,Livros de desenvolvimento pessoal,Livros,3,1058.69,3176.07,Cartão De Débito,Entregue,2026,1,Tuesday
PEDIDO-2282,2025-05-16,CLIENTE-920,Alícia Nunes,pastorlivia@example.org,Pereira,PA,PRODUTO-9261,Blusa,Roupas,5,1579.35,7896.75,Pix,Cancelado,2025,5,Friday
PEDIDO-2283,2026-02-23,CLIENTE-430,Brenda da Cunha,luiz-fernandobarros@example.org,Martins De Minas,PB,PRODUTO-2527,Vestido,Roupas,1,902.97,902.97,Transferência,Entregue,2026,2,Monday
PEDIDO-2284,2025-10-28,CLIENTE-824,Enrico Fernandes,abreuluiz-otavio@example.org,Freitas,XX,PRODUTO-3138,Luvas de academia,Esportes,1,1281.43,1281.43,Boleto,Cancelado,2025,10,Tuesday
PEDIDO-2285,2025-04-11,CLIENTE-404,Dr. Henrique Carvalho,da-rochaluigi@example.net,Vieira Verde,GO,PRODUTO-9772,Vestido,Roupas,4,1552.26,6209.04,Cartão De Crédito,Processando,2025,4,Friday
PEDIDO-2286,2026-02-17,CLIENTE-247,Matteo Ribeiro,cda-rocha@example.net,Rocha De Leão,AL,PRODUTO-1379,Luvas de academia,Esportes,5,1740.53,8702.65,Cartão De Crédito,Processando,2026,2,Tuesday
PEDIDO-2287,2025-07-18,CLIENTE-225,José Miguel Rocha,oliviaporto@example.net,Guerra,PE,PRODUTO-3323,SSD,Eletrônicos,3,1794.48,5383.4400000000005,Cartão De Crédito,Entregue,2025,7,Friday
PEDIDO-2288,2025-04-17,CLIENTE-470,Leonardo Vargas,vinicius25@example.net,Rezende,PI,PRODUTO-4407,Paleta de maquiagem,Beleza,1,1007.52,1007.52,Cartão De Crédito,Processando,2025,4,Thursday
PEDIDO-2289,2025-11-14,CLIENTE-740,João Gabriel Rezende,carolineda-mata@example.org,Lopes Do Norte,RR,PRODUTO-4445,Roteador Wi-Fi,Eletrônicos,4,1784.94,7139.76,Cartão De Débito,Entregue,2025,11,Friday
PEDIDO-2290,2025-11-01,CLIENTE-110,Dr. Lucas Sales,nfreitas@example.org,Sá De Minas,CE,PRODUTO-1515,Blusa,Roupas,3,1987.79,5963.37,Cartão De Débito,Cancelado,2025,11,Saturday
PEDIDO-2291,2025-08-01,CLIENTE-105,Ana Beatriz Gonçalves,vitor-hugocostela@example.org,Peixoto,RN,PRODUTO-9548,Calça de moletom,Roupas,1,426.05,426.05,Cartão De Crédito,Cancelado,2025,8,Friday
