id_cliente,recencia,frequencia,monetario,nome_cliente,R_score,F_score,M_score,segmento
CLIENTE-362,97,4,5737.63,Maria Vitória Vasconcelos,1,1,1,Perdido
CLIENTE-362,97,4,5737.63,Carolina Montenegro,1,1,1,Perdido
CLIENTE-362,97,4,5737.63,Heloísa Sá,1,1,1,Perdido
CLIENTE-362,97,4,5737.63,Arthur Gabriel Moraes,1,1,1,Perdido
CLIENTE-363,177,4,11597.59,Lívia Garcia,1,1,1,Perdido
CLIENTE-363,177,4,11597.59,Anthony Leão,1,1,1,Perdido
CLIENTE-363,177,4,11597.59,Milena Andrade,1,1,1,Perdido
CLIENTE-363,177,4,11597.59,Julia Lopes,1,1,1,Perdido
CLIENTE-364,58,8,20511.0,Cliente não informado,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Isadora da Cunha,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,João Guilherme Teixeira,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Isabela Novaes,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Anthony Albuquerque,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Heitor Ferreira,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Lorenzo Lima,2,4,3,Em risco
CLIENTE-364,58,8,20511.0,Natália Fonseca,2,4,3,Em risco
CLIENTE-365,12,6,24061.57,Anna Liz das Neves,4,2,4,Novo
CLIENTE-365,12,6,24061.57,Maria Sophia Souza,4,2,4,Novo
CLIENTE-365,12,6,24061.57,Emanuel Barros,4,2,4,Novo
CLIENTE-365,12,6,24061.57,Pedro Duarte,4,2,4,Novo
CLIENTE-365,12,6,24061.57,Bento Nascimento,4,2,4,Novo
CLIENTE-365,12,6,24061.57,Aylla Barros,4,2,4,Novo
CLIENTE-366,34,8,30766.129999999997,Cliente não informado,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Léo Campos,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Enzo Gabriel Pastor,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Stephany Moreira,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Maria Flor Cardoso,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Benício Nascimento,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Ana Cecília Marques,3,4,5,Leal
CLIENTE-366,34,8,30766.129999999997,Eloah Caldeira,3,4,5,Leal
CLIENTE-367,7,6,18260.8,Ana Sophia Garcia,5,2,3,Novo
CLIENTE-367,7,6,18260.8,Caroline Sales,5,2,3,Novo
CLIENTE-367,7,6,18260.8,Emanuelly Castro,5,2,3,Novo
CLIENTE-367,7,6,18260.8,Alexia Fogaça,5,2,3,Novo
CLIENTE-367,7,6,18260.8,Dr. Pedro Lucas Casa Grande,5,2,3,Novo
CLIENTE-367,7,6,18260.8,Maria Liz Mendonça,5,2,3,Novo
CLIENTE-368,71,5,11062.01,Cliente não informado,2,1,1,Perdido
CLIENTE-368,71,5,11062.01,Mariah Castro,2,1,1,Perdido
CLIENTE-368,71,5,11062.01,Dr. Lucas Gabriel Vasconcelos,2,1,1,Perdido
CLIENTE-368,71,5,11062.01,Dom Sampaio,2,1,1,Perdido
CLIENTE-368,71,5,11062.01,Lara Leão,2,1,1,Perdido
CLIENTE-369,21,5,17802.41,Ana Liz Pastor,4,1,2,Novo
CLIENTE-369,21,5,17802.41,Valentim Moura,4,1,2,Novo
CLIENTE-369,21,5,17802.41,Maria Liz da Cruz,4,1,2,Novo
CLIENTE-369,21,5,17802.41,Larissa Oliveira,4,1,2,Novo
CLIENTE-369,21,5,17802.41,Kevin Carvalho,4,1,2,Novo
CLIENTE-370,36,9,33070.64,João Lucas Campos,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Dra. Sophia Ramos,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Luiz Miguel Alves,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Olivia Rezende,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Marcelo da Conceição,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Gabriel Pires,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Heloísa Duarte,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Bianca das Neves,3,4,5,Leal
CLIENTE-370,36,9,33070.64,Gabriela Teixeira,3,4,5,Leal
CLIENTE-371,71,9,33509.65,Julia Silva,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Gabrielly Lopes,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Srta. Ayla Vargas,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Sr. Igor Garcia,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Antonella Rocha,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Joaquim Azevedo,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Ana Cirino,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Cliente não informado,2,4,5,Em risco
CLIENTE-371,71,9,33509.65,Cecilia Castro,2,4,5,Em risco
CLIENTE-372,43,3,4441.91,Cliente não informado,3,1,1,Potencial
CLIENTE-372,43,3,4441.91,Ana Cecília Campos,3,1,1,Potencial
CLIENTE-372,43,3,4441.91,Pedro Pacheco,3,1,1,Potencial
CLIENTE-373,163,2,7528.87,Mariane Silva,1,1,1,Perdido
CLIENTE-373,163,2,7528.87,Bento Camargo,1,1,1,Perdido
CLIENTE-374,23,10,41224.619999999995,Aylla Siqueira,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Gael Mendonça,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Vitor Gabriel Camargo,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Stella Ramos,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Srta. Isabel Araújo,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Melina da Conceição,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Gustavo Henrique Vasconcelos,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Antony Melo,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Ana Laura Rezende,4,5,5,Campeão
CLIENTE-374,23,10,41224.619999999995,Maria Clara Rezende,4,5,5,Campeão
CLIENTE-375,9,8,18326.37,Hadassa Caldeira,5,4,3,Leal
CLIENTE-375,9,8,18326.37,Evelyn Farias,5,4,3,Leal
CLIENTE-375,9,8,18326.37,Ana Cecília Peixoto,5,4,3,Leal
CLIENTE-375,9,8,18326.37,Vitor Hugo Moura,5,4,3,Leal
CLIENTE-375,9,8,18326.37,Fernando Lima,5,4,3,Leal
CLIENTE-375,9,8,18326.37,João Miguel Rodrigues,5,4,3,Leal
CLIENTE-375,9,8,18326.37,Valentim Vasconcelos,5,4,3,Leal
CLIENTE-375,9,8,18326.37,João Lucas Moura,5,4,3,Leal
CLIENTE-376,124,5,13449.150000000001,Joana Viana,1,1,2,Perdido
CLIENTE-376,124,5,13449.150000000001,Gustavo Almeida,1,1,2,Perdido
CLIENTE-376,124,5,13449.150000000001,Luan da Cunha,1,1,2,Perdido
CLIENTE-376,124,5,13449.150000000001,Stephany Pires,1,1,2,Perdido
CLIENTE-376,124,5,13449.150000000001,Dr. Dante Borges,1,1,2,Perdido
CLIENTE-377,90,5,11541.41,Lavínia Rocha,1,1,1,Perdido
CLIENTE-377,90,5,11541.41,Eduardo Barros,1,1,1,Perdido
CLIENTE-377,90,5,11541.41,Sra. Melina da Rosa,1,1,1,Perdido
CLIENTE-377,90,5,11541.41,Cliente não informado,1,1,1,Perdido
CLIENTE-377,90,5,11541.41,Dante Farias,1,1,1,Perdido
CLIENTE-378,61,5,20729.370000000003,Luiz Felipe Peixoto,2,1,3,Perdido
CLIENTE-378,61,5,20729.370000000003,Matheus Alves,2,1,3,Perdido
CLIENTE-378,61,5,20729.370000000003,Thomas Campos,2,1,3,Perdido
CLIENTE-378,61,5,20729.370000000003,Sarah Aragão,2,1,3,Perdido
CLIENTE-378,61,5,20729.370000000003,Maya Azevedo,2,1,3,Perdido
CLIENTE-379,96,3,6066.4400000000005,Sra. Mariana Teixeira,1,1,1,Perdido
CLIENTE-379,96,3,6066.4400000000005,Manuella Garcia,1,1,1,Perdido
CLIENTE-379,96,3,6066.4400000000005,Laura da Rosa,1,1,1,Perdido
CLIENTE-380,25,6,19826.7,Mirella Pereira,3,2,3,Potencial
CLIENTE-380,25,6,19826.7,Eduardo Cirino,3,2,3,Potencial
CLIENTE-380,25,6,19826.7,Antonella Martins,3,2,3,Potencial
CLIENTE-380,25,6,19826.7,Heitor Almeida,3,2,3,Potencial
CLIENTE-380,25,6,19826.7,Maria Isis Ribeiro,3,2,3,Potencial
CLIENTE-380,25,6,19826.7,Dra. Ana Sophia Freitas,3,2,3,Potencial
CLIENTE-381,216,2,9367.74,Gustavo Costela,1,1,1,Perdido
CLIENTE-381,216,2,9367.74,Maysa Almeida,1,1,1,Perdido
CLIENTE-382,101,8,26330.95,João Pedro Caldeira,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Maria Luísa Cunha,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Catarina Moraes,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Sra. Luara Casa Grande,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Pedro Lucas da Costa,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Sr. Murilo Fogaça,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Ana Clara Costela,1,4,4,Em risco
CLIENTE-382,101,8,26330.95,Anna Liz Aparecida,1,4,4,Em risco
CLIENTE-383,152,3,8527.39,Kaique Duarte,1,1,1,Perdido
CLIENTE-383,152,3,8527.39,Luiz Felipe Montenegro,1,1,1,Perdido
CLIENTE-383,152,3,8527.39,Samuel Almeida,1,1,1,Perdido
CLIENTE-384,82,9,27133.5,Srta. Rebeca Ribeiro,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Henrique Rezende,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Davi Lucca Vieira,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Benjamin Carvalho,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Melina Sales,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Giovanna Santos,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Luan Casa Grande,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Raquel Jesus,1,4,4,Em risco
CLIENTE-384,82,9,27133.5,Maria Sophia Lopes,1,4,4,Em risco
CLIENTE-385,10,7,18020.75,João Vitor da Rocha,5,3,3,Leal
CLIENTE-385,10,7,18020.75,Sr. Otávio Campos,5,3,3,Leal
CLIENTE-385,10,7,18020.75,Dra. Mariana da Paz,5,3,3,Leal
CLIENTE-385,10,7,18020.75,Maria Sophia Novais,5,3,3,Leal
CLIENTE-385,10,7,18020.75,Maria Fernanda Pimenta,5,3,3,Leal
CLIENTE-385,10,7,18020.75,Bento Moura,5,3,3,Leal
CLIENTE-385,10,7,18020.75,João Felipe Vargas,5,3,3,Leal
CLIENTE-386,10,7,11358.17,Rael Montenegro,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Luigi Siqueira,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Benício Camargo,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Luiz Felipe Porto,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Asafe Fonseca,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Ágatha da Mata,5,3,1,Potencial
CLIENTE-386,10,7,11358.17,Luana Pereira,5,3,1,Potencial
CLIENTE-387,173,6,18580.03,Arthur Miguel Alves,1,2,3,Perdido
CLIENTE-387,173,6,18580.03,Manuella Cavalcante,1,2,3,Perdido
CLIENTE-387,173,6,18580.03,Allana Duarte,1,2,3,Perdido
CLIENTE-387,173,6,18580.03,Heitor Garcia,1,2,3,Perdido
CLIENTE-387,173,6,18580.03,Lavínia Brito,1,2,3,Perdido
CLIENTE-387,173,6,18580.03,Théo Guerra,1,2,3,Perdido
CLIENTE-388,22,8,13540.64,Calebe Vargas,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Leonardo Gomes,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Maria Cecília da Rosa,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Melissa Ramos,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Vitor Alves,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Isabela Caldeira,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,André Peixoto,4,4,2,Potencial
CLIENTE-388,22,8,13540.64,Mirella Cunha,4,4,2,Potencial
CLIENTE-389,15,7,18509.52,Ryan Ramos,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Maria Fernanda Araújo,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Thiago Vasconcelos,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Theodoro Sampaio,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Clarice Moreira,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Dom da Conceição,4,3,3,Leal
CLIENTE-389,15,7,18509.52,Pedro Lucas Aparecida,4,3,3,Leal
CLIENTE-390,181,4,13095.6,João Mendes,1,1,2,Perdido
CLIENTE-390,181,4,13095.6,Arthur Miguel Rocha,1,1,2,Perdido
CLIENTE-390,181,4,13095.6,Sra. Nicole Barros,1,1,2,Perdido
CLIENTE-390,181,4,13095.6,Liz da Mota,1,1,2,Perdido
CLIENTE-391,80,8,33596.89,Mariah Novaes,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Raquel Pimenta,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,João Gabriel da Costa,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Cliente não informado,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Gustavo Farias,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Léo Costela,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Mirella Sousa,2,4,5,Em risco
CLIENTE-391,80,8,33596.89,Agatha Duarte,2,4,5,Em risco
CLIENTE-392,50,5,18346.260000000002,Emilly Cavalcante,2,1,3,Perdido
CLIENTE-392,50,5,18346.260000000002,Davi Cardoso,2,1,3,Perdido
CLIENTE-392,50,5,18346.260000000002,Sr. Benjamin Freitas,2,1,3,Perdido
CLIENTE-392,50,5,18346.260000000002,Breno Oliveira,2,1,3,Perdido
CLIENTE-392,50,5,18346.260000000002,Joana Costa,2,1,3,Perdido
CLIENTE-393,31,5,11567.06,Maria Liz Albuquerque,3,1,1,Potencial
CLIENTE-393,31,5,11567.06,Eduarda Nogueira,3,1,1,Potencial
CLIENTE-393,31,5,11567.06,Ana Sophia Ribeiro,3,1,1,Potencial
CLIENTE-393,31,5,11567.06,Dra. Luna Freitas,3,1,1,Potencial
CLIENTE-393,31,5,11567.06,Ian Caldeira,3,1,1,Potencial
CLIENTE-394,126,8,27453.809999999998,Vicente Gonçalves,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Guilherme Fernandes,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Felipe Aparecida,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Srta. Eloah Pinto,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Erick Marques,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Melissa Fogaça,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Carolina Siqueira,1,4,4,Em risco
CLIENTE-394,126,8,27453.809999999998,Rael Melo,1,4,4,Em risco
CLIENTE-395,8,7,13381.98,Davi Araújo,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Sra. Bella Pacheco,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Sra. Maria Helena da Luz,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Luiz Miguel Cunha,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Maria Sophia Rodrigues,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Ana Laura Dias,5,3,2,Potencial
CLIENTE-395,8,7,13381.98,Antônio Nascimento,5,3,2,Potencial
CLIENTE-396,17,7,23357.47,Dr. Arthur Gabriel da Mota,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Enzo Gabriel Pastor,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Sra. Alana Pinto,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Luiza Rios,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Milena Fogaça,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Maria da Paz,4,3,4,Leal
CLIENTE-396,17,7,23357.47,Vitor Hugo Pimenta,4,3,4,Leal
CLIENTE-397,82,11,40340.729999999996,Benicio Aragão,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Dra. Rafaela Alves,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Dr. João Miguel Sales,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Vitor Hugo Vieira,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Maria Flor Teixeira,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Dra. Luísa Freitas,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Sabrina Pacheco,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Srta. Isabelly Nogueira,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Heitor Fonseca,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Srta. Laís Melo,1,5,5,Em risco
CLIENTE-397,82,11,40340.729999999996,Vitória Ferreira,1,5,5,Em risco
CLIENTE-398,194,6,10438.84,Olivia Mendes,1,2,1,Perdido
CLIENTE-398,194,6,10438.84,Caroline Montenegro,1,2,1,Perdido
CLIENTE-398,194,6,10438.84,Diego Abreu,1,2,1,Perdido
CLIENTE-398,194,6,10438.84,Caleb Correia,1,2,1,Perdido
CLIENTE-398,194,6,10438.84,Nathan Siqueira,1,2,1,Perdido
CLIENTE-398,194,6,10438.84,João Caldeira,1,2,1,Perdido
CLIENTE-399,89,1,320.28,Sofia Almeida,1,1,1,Perdido
CLIENTE-400,4,6,18215.21,Luísa Ferreira,5,2,3,Novo
CLIENTE-400,4,6,18215.21,Daniel Melo,5,2,3,Novo
CLIENTE-400,4,6,18215.21,Dra. Marina Barros,5,2,3,Novo
CLIENTE-400,4,6,18215.21,Ana Carolina da Luz,5,2,3,Novo
CLIENTE-400,4,6,18215.21,Henry Gabriel da Mota,5,2,3,Novo
CLIENTE-400,4,6,18215.21,Joaquim Ramos,5,2,3,Novo
CLIENTE-401,81,3,7104.84,Thomas Ramos,1,1,1,Perdido
CLIENTE-401,81,3,7104.84,Zoe Pimenta,1,1,1,Perdido
CLIENTE-401,81,3,7104.84,João Miguel Nascimento,1,1,1,Perdido
CLIENTE-402,44,4,4831.08,Luiz Miguel Barros,3,1,1,Potencial
CLIENTE-402,44,4,4831.08,Mariana Pimenta,3,1,1,Potencial
CLIENTE-402,44,4,4831.08,Antônio Silveira,3,1,1,Potencial
CLIENTE-402,44,4,4831.08,Marcela Siqueira,3,1,1,Potencial
CLIENTE-403,95,6,19832.11,Carlos Eduardo Pacheco,1,2,3,Perdido
CLIENTE-403,95,6,19832.11,Mateus Santos,1,2,3,Perdido
CLIENTE-403,95,6,19832.11,Isabel Machado,1,2,3,Perdido
CLIENTE-403,95,6,19832.11,Dra. Marina Barros,1,2,3,Perdido
CLIENTE-403,95,6,19832.11,Arthur Caldeira,1,2,3,Perdido
CLIENTE-403,95,6,19832.11,Srta. Ayla Martins,1,2,3,Perdido
CLIENTE-404,210,3,20699.79,Ana Julia Cunha,1,1,3,Perdido
CLIENTE-404,210,3,20699.79,Dr. Henrique Carvalho,1,1,3,Perdido
CLIENTE-404,210,3,20699.79,Sr. Liam Cassiano,1,1,3,Perdido
CLIENTE-405,10,8,21219.95,Eloah Silva,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Caleb Alves,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Alícia Alves,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Luiz Miguel Silva,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Laís da Paz,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Cauê Pastor,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Dra. Ana Cecília Marques,5,4,3,Leal
CLIENTE-405,10,8,21219.95,Mathias Sampaio,5,4,3,Leal
CLIENTE-406,32,7,13854.91,João Guilherme Duarte,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Sr. André Gomes,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Kamilly Sá,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Cliente não informado,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Lucas Gabriel Moura,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Bárbara Moraes,3,3,2,Potencial
CLIENTE-406,32,7,13854.91,Isabel Novais,3,3,2,Potencial
CLIENTE-407,1,8,29582.11,Gael Henrique Rocha,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Dr. Henry Teixeira,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Melissa Moreira,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Oliver Gomes,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Emanuella Andrade,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Maria Alice da Mota,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Levi Lima,5,4,5,Campeão
CLIENTE-407,1,8,29582.11,Maysa Moreira,5,4,5,Campeão
CLIENTE-408,43,2,5348.5,Arthur Miguel Sales,3,1,1,Potencial
CLIENTE-408,43,2,5348.5,Kevin Porto,3,1,1,Potencial
CLIENTE-409,42,6,18832.100000000002,Dra. Esther Nogueira,3,2,3,Potencial
CLIENTE-409,42,6,18832.100000000002,Cliente não informado,3,2,3,Potencial
CLIENTE-409,42,6,18832.100000000002,Mathias Rocha,3,2,3,Potencial
CLIENTE-409,42,6,18832.100000000002,Maria Flor Lopes,3,2,3,Potencial
CLIENTE-409,42,6,18832.100000000002,Emilly Caldeira,3,2,3,Potencial
CLIENTE-409,42,6,18832.100000000002,Ana Júlia Vargas,3,2,3,Potencial
CLIENTE-410,122,2,3400.1,Heloisa Cassiano,1,1,1,Perdido
CLIENTE-410,122,2,3400.1,Dra. Agatha Cavalcanti,1,1,1,Perdido
CLIENTE-411,190,4,14416.490000000002,Isabel Moraes,1,1,2,Perdido
CLIENTE-411,190,4,14416.490000000002,Pedro Souza,1,1,2,Perdido
CLIENTE-411,190,4,14416.490000000002,Anna Liz Pereira,1,1,2,Perdido
CLIENTE-411,190,4,14416.490000000002,Luigi Silva,1,1,2,Perdido
CLIENTE-412,28,3,15309.929999999998,Raquel Oliveira,3,1,2,Potencial
CLIENTE-412,28,3,15309.929999999998,Emanuelly Costela,3,1,2,Potencial
CLIENTE-412,28,3,15309.929999999998,Alexandre Fogaça,3,1,2,Potencial
CLIENTE-413,12,7,15949.34,Pedro Lucas Pinto,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Gael Mendonça,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Josué Casa Grande,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Raquel Vargas,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Otávio Moraes,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Benjamim Pires,4,3,2,Potencial
CLIENTE-413,12,7,15949.34,Emanuel Cirino,4,3,2,Potencial
CLIENTE-414,167,5,16657.54,Srta. Bárbara Caldeira,1,1,2,Perdido
CLIENTE-414,167,5,16657.54,Ana Clara Macedo,1,1,2,Perdido
CLIENTE-414,167,5,16657.54,Murilo Farias,1,1,2,Perdido
CLIENTE-414,167,5,16657.54,Ísis Caldeira,1,1,2,Perdido
CLIENTE-414,167,5,16657.54,Vitor Gabriel da Luz,1,1,2,Perdido
CLIENTE-415,2,8,15993.01,Sr. Yago Ribeiro,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Heitor Jesus,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Dr. Luigi Montenegro,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Theodoro Pires,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Kevin Almeida,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Allana Abreu,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Sabrina da Mota,5,4,2,Potencial
CLIENTE-415,2,8,15993.01,Dra. Laís Leão,5,4,2,Potencial
CLIENTE-416,300,1,567.66,Dr. Calebe Costa,1,1,1,Perdido
CLIENTE-417,54,3,4362.77,Cauê Vargas,2,1,1,Perdido
CLIENTE-417,54,3,4362.77,Maria Helena Câmara,2,1,1,Perdido
CLIENTE-417,54,3,4362.77,Vinícius da Rocha,2,1,1,Perdido
CLIENTE-418,2,8,20696.26,Samuel Câmara,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Luiz Fernando Farias,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Catarina Porto,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Yasmin Melo,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Sr. Luiz Fernando Fogaça,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Natália Rocha,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Sra. Olívia Pereira,5,4,3,Leal
CLIENTE-418,2,8,20696.26,Dr. João Castro,5,4,3,Leal
CLIENTE-419,24,8,23060.9,Marcelo Barbosa,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Murilo Cardoso,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Antony Abreu,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Jade Azevedo,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Lorena Ribeiro,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Dr. José Miguel Silveira,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Fernanda Novaes,3,4,4,Leal
CLIENTE-419,24,8,23060.9,Kevin Jesus,3,4,4,Leal
CLIENTE-420,22,11,23614.239999999998,Noah Fernandes,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,João Felipe Ferreira,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Heitor Martins,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Antony Gomes,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Mariana da Rocha,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Srta. Ana Laura Azevedo,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Gabriela Andrade,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Sophie Abreu,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Maria Cecília Novais,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Maria Sophia Monteiro,4,5,4,Campeão
CLIENTE-420,22,11,23614.239999999998,Benjamim Vargas,4,5,4,Campeão
CLIENTE-421,66,4,12178.619999999999,Alícia Pacheco,2,1,1,Perdido
CLIENTE-421,66,4,12178.619999999999,João Guilherme Pinto,2,1,1,Perdido
CLIENTE-421,66,4,12178.619999999999,Clara Camargo,2,1,1,Perdido
CLIENTE-421,66,4,12178.619999999999,Marcela Porto,2,1,1,Perdido
CLIENTE-422,153,8,12050.38,Cauê Pacheco,1,4,1,Em risco
CLIENTE-422,153,8,12050.38,Melina Farias,1,4,1,Em risco
CLIENTE-422,153,8,12050.38,Joana Porto,1,4,1,Em risco
